InvoiceNo,CustomerID,InvoiceDate,order_gmv,items,period
552565,15381,2011-05-10 11:55:00,314.55,9,pre
552566,13694,2011-05-10 11:56:00,716.0,400,pre
552567,12971,2011-05-10 12:00:00,77.19999999999999,28,pre
552571,14688,2011-05-10 12:08:00,340.05,199,pre
552572,14680,2011-05-10 12:11:00,2944.7,1558,pre
552573,16306,2011-05-10 12:12:00,37.8,22,pre
552574,15311,2011-05-10 12:20:00,2764.29,2023,pre
552575,14397,2011-05-10 12:25:00,165.44,184,pre
552576,13242,2011-05-10 12:26:00,41.6,20,pre
552577,13242,2011-05-10 12:28:00,62.400000000000006,30,pre
552614,14849,2011-05-10 12:51:00,562.5400000000001,387,pre
552624,14505,2011-05-10 12:53:00,647.76,222,pre
552631,12684,2011-05-10 12:55:00,489.09999999999997,460,pre
552638,17700,2011-05-10 13:00:00,522.96,180,pre
552639,15134,2011-05-10 13:18:00,129.35,113,pre
552640,17841,2011-05-10 13:19:00,186.91,126,pre
552641,16525,2011-05-10 13:20:00,653.98,518,pre
552642,14288,2011-05-10 13:22:00,426.6,188,pre
552643,16791,2011-05-10 13:24:00,155.35,56,pre
552644,15063,2011-05-10 13:25:00,370.79999999999995,56,pre
552645,16791,2011-05-10 13:26:00,13.52,8,pre
552646,14078,2011-05-10 13:26:00,111.28999999999999,33,pre
552647,13012,2011-05-10 13:33:00,16.5,2,pre
552648,17581,2011-05-10 13:40:00,195.0,1,pre
552649,12592,2011-05-10 13:44:00,231.8,165,pre
552651,16431,2011-05-10 14:09:00,298.88,249,pre
552652,14591,2011-05-10 14:09:00,250.22,105,pre
552654,15756,2011-05-10 14:20:00,125.53,61,pre
552655,14587,2011-05-10 14:22:00,195.13,82,pre
552656,12712,2011-05-10 14:46:00,565.25,148,pre
552657,18041,2011-05-10 14:51:00,256.15999999999997,172,pre
552658,14534,2011-05-10 14:57:00,221.15,80,pre
552661,14051,2011-05-10 15:04:00,300.1,62,pre
552664,14051,2011-05-10 15:05:00,332.1,166,pre
552669,16710,2011-05-10 15:05:00,324.76,142,pre
552690,16676,2011-05-10 15:10:00,304.44,74,pre
552692,13990,2011-05-10 15:19:00,311.3,190,pre
552693,12748,2011-05-10 15:22:00,21.599999999999998,36,pre
552694,12749,2011-05-10 15:25:00,859.1,262,pre
552695,16320,2011-05-10 15:31:00,852.68,654,pre
552696,13592,2011-05-10 15:48:00,95.94,38,pre
552697,13695,2011-05-10 15:49:00,54.6,20,pre
552699,16210,2011-05-10 15:52:00,302.28000000000003,140,pre
552703,14462,2011-05-10 16:00:00,251.29,127,pre
552708,13487,2011-05-10 16:19:00,215.65,128,pre
552710,13098,2011-05-11 07:35:00,1974.06,1015,pre
552711,16143,2011-05-11 08:32:00,361.32,152,pre
552712,17634,2011-05-11 08:34:00,237.05,71,pre
552714,17164,2011-05-11 09:28:00,316.09,175,pre
552715,12921,2011-05-11 09:35:00,305.26,146,pre
552716,12921,2011-05-11 09:36:00,24.900000000000002,6,pre
552717,12483,2011-05-11 09:42:00,8.5,2,pre
552721,14691,2011-05-11 09:55:00,439.6,162,pre
552723,16229,2011-05-11 10:18:00,358.2,92,pre
552724,13418,2011-05-11 10:29:00,879.92,354,pre
552725,13418,2011-05-11 10:30:00,72.0,40,pre
552726,14920,2011-05-11 10:31:00,405.53000000000003,217,pre
552727,14920,2011-05-11 10:32:00,572.24,292,pre
552728,13089,2011-05-11 10:35:00,765.4,292,pre
552729,13089,2011-05-11 10:36:00,39.599999999999994,24,pre
552730,16837,2011-05-11 10:42:00,519.6,260,pre
552731,12372,2011-05-11 10:43:00,515.7,368,pre
552732,17428,2011-05-11 10:47:00,590.95,361,pre
552734,17428,2011-05-11 10:49:00,1160.67,824,pre
552735,17428,2011-05-11 10:49:00,360.04,310,pre
552764,17489,2011-05-11 11:34:00,208.56,232,pre
552769,16241,2011-05-11 11:47:00,166.66,88,pre
552770,13404,2011-05-11 11:57:00,217.81,99,pre
552779,13013,2011-05-11 12:13:00,194.63,77,pre
552786,16029,2011-05-11 12:14:00,1024.8,432,pre
552789,16029,2011-05-11 12:15:00,237.60000000000002,48,pre
552802,16115,2011-05-11 12:23:00,166.94,110,pre
552803,14573,2011-05-11 12:32:00,311.11,160,pre
552804,15615,2011-05-11 12:32:00,396.77,159,pre
552806,15729,2011-05-11 12:36:00,85.0,28,pre
552811,17677,2011-05-11 12:43:00,1798.33,995,pre
552813,15079,2011-05-11 12:44:00,314.47,107,pre
552814,15079,2011-05-11 12:45:00,71.9,2,pre
552815,17677,2011-05-11 12:46:00,16.95,1,pre
552816,15521,2011-05-11 12:47:00,258.4,156,pre
552817,13136,2011-05-11 12:47:00,574.46,276,pre
552818,17770,2011-05-11 12:48:00,102.3,14,pre
552819,16652,2011-05-11 12:50:00,1440.96,688,pre
552820,16644,2011-05-11 12:53:00,722.41,751,pre
552821,18118,2011-05-11 12:58:00,248.02,95,pre
552822,15521,2011-05-11 12:59:00,428.69,290,pre
552823,14731,2011-05-11 13:06:00,127.66,86,pre
552824,14056,2011-05-11 13:16:00,508.63,312,pre
552825,15296,2011-05-11 13:18:00,578.48,362,pre
552826,14277,2011-05-11 13:20:00,1637.43,859,pre
552827,18144,2011-05-11 13:20:00,288.7,178,pre
552828,13662,2011-05-11 13:23:00,305.24,188,pre
552829,12748,2011-05-11 13:42:00,465.86,200,pre
552830,15187,2011-05-11 13:49:00,431.6,172,pre
552831,13052,2011-05-11 14:12:00,348.15,222,pre
552833,18133,2011-05-11 14:14:00,931.4999999999999,1350,pre
552835,17664,2011-05-11 14:17:00,326.19,409,pre
552837,12901,2011-05-11 14:24:00,140.04,72,pre
552838,15732,2011-05-11 14:24:00,156.02,118,pre
552839,14367,2011-05-11 14:25:00,785.79,280,pre
552840,12901,2011-05-11 14:25:00,36.239999999999995,116,pre
552842,17888,2011-05-11 14:29:00,56.65,32,pre
552843,14649,2011-05-11 14:37:00,401.77,317,pre
552844,12649,2011-05-11 14:37:00,375.0,204,pre
552845,14646,2011-05-11 14:37:00,536.4,206,pre
552846,14646,2011-05-11 14:38:00,288.0,73,pre
552847,14649,2011-05-11 14:42:00,182.45000000000002,33,pre
552848,14367,2011-05-11 14:49:00,61.95000000000001,21,pre
552850,14367,2011-05-11 14:54:00,61.95000000000001,21,pre
552851,12731,2011-05-11 15:07:00,1381.3,734,pre
552852,16712,2011-05-11 15:08:00,416.45,215,pre
552853,16712,2011-05-11 15:13:00,66.14,45,pre
552854,14748,2011-05-11 15:16:00,300.71,279,pre
552855,15815,2011-05-11 15:17:00,514.08,624,pre
552859,13069,2011-05-11 16:10:00,123.52000000000001,258,pre
552860,17889,2011-05-11 16:26:00,102.02,35,pre
552861,12748,2011-05-11 16:28:00,27.310000000000002,8,pre
552864,13235,2011-05-11 17:13:00,1031.07,441,pre
552867,15513,2011-05-12 08:36:00,1105.0,292,pre
552868,15513,2011-05-12 08:39:00,5.04,12,pre
552869,15106,2011-05-12 08:41:00,367.75,302,pre
552870,15513,2011-05-12 08:42:00,123.5,62,pre
552871,12693,2011-05-12 08:52:00,228.87,85,pre
552872,16985,2011-05-12 09:09:00,766.9,250,pre
552873,16985,2011-05-12 09:11:00,46.0,14,pre
552874,12621,2011-05-12 09:40:00,918.4,650,pre
552875,12621,2011-05-12 09:41:00,186.52,104,pre
552877,14883,2011-05-12 09:49:00,310.56,234,pre
552878,12625,2011-05-12 09:54:00,967.2,703,pre
552879,12976,2011-05-12 09:55:00,738.6,561,pre
552880,18245,2011-05-12 09:59:00,340.34000000000003,330,pre
552881,18245,2011-05-12 10:03:00,161.04,76,pre
552882,14646,2011-05-12 10:10:00,1792.72,924,pre
552883,14646,2011-05-12 10:13:00,14415.74,12266,pre
552884,12395,2011-05-12 10:15:00,181.82,83,pre
552885,14646,2011-05-12 10:15:00,270.0,72,pre
552886,16244,2011-05-12 10:18:00,466.12,236,pre
552887,13092,2011-05-12 10:22:00,40.8,16,pre
552888,15061,2011-05-12 10:23:00,2613.36,1264,pre
552890,14233,2011-05-12 10:45:00,328.15000000000003,97,pre
552891,14681,2011-05-12 10:45:00,393.95,48,pre
552893,14421,2011-05-12 10:49:00,455.18,194,pre
552894,14606,2011-05-12 10:53:00,108.94,64,pre
552904,16013,2011-05-12 11:07:00,1177.0,428,pre
552905,15974,2011-05-12 11:10:00,656.3,370,pre
552945,15953,2011-05-12 11:44:00,171.92,72,pre
552946,12683,2011-05-12 11:50:00,296.53000000000003,106,pre
552947,16943,2011-05-12 11:57:00,172.1,20,pre
552948,18136,2011-05-12 11:59:00,311.86,118,pre
552949,16033,2011-05-12 12:01:00,667.44,226,pre
552950,16116,2011-05-12 12:01:00,612.78,248,pre
552951,14988,2011-05-12 12:05:00,334.54,141,pre
552952,13837,2011-05-12 12:10:00,157.54000000000002,121,pre
552953,16745,2011-05-12 12:11:00,561.81,901,pre
552954,14064,2011-05-12 12:30:00,281.65999999999997,222,pre
552955,13113,2011-05-12 12:30:00,483.40000000000003,90,pre
552956,12431,2011-05-12 12:34:00,475.16,184,pre
552957,17404,2011-05-12 12:36:00,2557.88,2794,pre
552958,15498,2011-05-12 12:49:00,463.2,152,pre
552959,12748,2011-05-12 12:53:00,474.6,480,pre
552960,18218,2011-05-12 12:53:00,352.7,226,pre
552961,15489,2011-05-12 12:54:00,348.26,220,pre
552962,14364,2011-05-12 12:56:00,719.15,371,pre
552963,16743,2011-05-12 12:57:00,270.69,219,pre
552964,16057,2011-05-12 13:05:00,305.21,127,pre
552965,13477,2011-05-12 13:10:00,330.63,147,pre
552966,16057,2011-05-12 13:10:00,70.35,33,pre
552967,16006,2011-05-12 13:12:00,101.4,84,pre
552968,16184,2011-05-12 13:33:00,148.22,26,pre
552969,14021,2011-05-12 13:37:00,302.8,98,pre
552970,17388,2011-05-12 13:41:00,381.6,360,pre
552971,14738,2011-05-12 13:41:00,140.82,66,pre
552972,16043,2011-05-12 13:43:00,224.54000000000002,85,pre
552973,16186,2011-05-12 13:53:00,269.88,236,pre
552974,16186,2011-05-12 13:54:00,77.24000000000001,30,pre
552975,17932,2011-05-12 13:58:00,589.01,391,pre
552977,18221,2011-05-12 14:13:00,234.47,123,pre
552978,12590,2011-05-12 14:46:00,9341.26,4282,pre
552980,12590,2011-05-12 14:52:00,523.0,1,pre
552988,14853,2011-05-12 15:17:00,214.5,34,pre
552990,17667,2011-05-12 15:17:00,366.5,210,pre
553000,17667,2011-05-12 15:21:00,62.120000000000005,28,pre
553001,17658,2011-05-12 15:23:00,317.6,216,pre
553002,13263,2011-05-12 15:26:00,265.14,133,pre
553003,13263,2011-05-12 15:32:00,7.800000000000001,12,pre
553004,17764,2011-05-12 16:11:00,261.97,148,pre
553005,14651,2011-05-12 16:29:00,416.32,186,pre
553006,15544,2011-05-12 16:45:00,560.35,393,pre
553007,14000,2011-05-12 16:50:00,635.66,710,pre
553008,17315,2011-05-12 16:52:00,191.44,77,pre
553009,13601,2011-05-12 16:52:00,373.2,275,pre
553011,14390,2011-05-12 17:03:00,309.05,149,pre
553012,17671,2011-05-12 18:13:00,392.55,121,pre
553014,13451,2011-05-12 18:49:00,640.01,416,pre
553015,12748,2011-05-12 18:55:00,56.2,18,pre
553016,12748,2011-05-12 18:58:00,7.5,2,pre
553017,12757,2011-05-12 19:01:00,602.83,311,pre
553018,12757,2011-05-12 19:02:00,557.72,1,pre
553021,18172,2011-05-12 19:22:00,600.36,162,pre
553022,18172,2011-05-12 19:23:00,59.8,4,pre
553034,17970,2011-05-12 20:03:00,582.59,525,pre
553035,17337,2011-05-12 20:13:00,500.9,277,pre
553036,15129,2011-05-13 08:09:00,340.88,344,pre
553037,12471,2011-05-13 08:10:00,774.6,292,pre
553038,12471,2011-05-13 08:11:00,106.6,32,pre
553039,16422,2011-05-13 08:21:00,600.63,409,pre
553040,15981,2011-05-13 08:58:00,231.4,84,pre
553042,15845,2011-05-13 09:01:00,304.58,128,pre
553043,13953,2011-05-13 09:21:00,750.0,600,pre
553044,12682,2011-05-13 09:24:00,495.98,204,pre
553045,12770,2011-05-13 09:33:00,1351.4499999999998,743,pre
553046,13534,2011-05-13 09:37:00,314.0,154,pre
553047,13534,2011-05-13 09:38:00,19.799999999999997,12,pre
553048,14291,2011-05-13 10:02:00,612.08,348,pre
553049,14291,2011-05-13 10:03:00,16.5,10,pre
553050,15498,2011-05-13 10:09:00,344.15,161,pre
553051,15498,2011-05-13 10:11:00,19.5,10,pre
553052,15251,2011-05-13 10:14:00,1249.7,730,pre
553053,12857,2011-05-13 10:20:00,304.8,69,pre
553054,17886,2011-05-13 10:22:00,173.07,132,pre
553055,16618,2011-05-13 10:35:00,341.52,132,pre
553056,16618,2011-05-13 10:37:00,16.95,1,pre
553057,16161,2011-05-13 10:41:00,407.35,207,pre
553058,17790,2011-05-13 10:44:00,149.34,64,pre
553059,16660,2011-05-13 10:44:00,101.76,96,pre
553060,15826,2011-05-13 10:44:00,720.0,488,pre
553061,17238,2011-05-13 11:12:00,262.25,101,pre
553062,13629,2011-05-13 11:25:00,821.0,450,pre
553063,13018,2011-05-13 11:38:00,311.3,170,pre
553064,13018,2011-05-13 11:39:00,51.4,23,pre
553067,16871,2011-05-13 11:44:00,1110.51,366,pre
553074,15529,2011-05-13 11:45:00,413.37,425,pre
553088,16180,2011-05-13 11:53:00,1147.15,678,pre
553093,13798,2011-05-13 11:54:00,558.94,406,pre
553095,16180,2011-05-13 11:54:00,417.4,236,pre
553099,13798,2011-05-13 11:56:00,127.49999999999999,50,pre
553102,12980,2011-05-13 11:58:00,892.62,114,pre
553120,17139,2011-05-13 12:12:00,850.72,369,pre
553125,17139,2011-05-13 12:13:00,507.14,212,pre
553129,17765,2011-05-13 12:34:00,141.3,60,pre
553130,17398,2011-05-13 12:41:00,222.77,77,pre
553131,16401,2011-05-13 12:44:00,212.39999999999998,172,pre
553134,15382,2011-05-13 12:50:00,568.6,264,pre
553140,15373,2011-05-13 12:53:00,115.54,59,pre
553141,15907,2011-05-13 13:01:00,251.18,157,pre
553142,14527,2011-05-13 13:05:00,90.84,23,pre
553143,12695,2011-05-13 13:15:00,89.25,33,pre
553144,17669,2011-05-13 13:29:00,619.5,338,pre
553145,14342,2011-05-13 13:50:00,309.6,102,pre
553146,14873,2011-05-13 13:52:00,519.68,168,pre
553149,14226,2011-05-13 14:16:00,726.1,377,pre
553151,13089,2011-05-13 14:53:00,692.96,416,pre
553152,13089,2011-05-13 14:55:00,375.45,169,pre
553153,13089,2011-05-13 14:56:00,17.4,12,pre
553154,17061,2011-05-13 14:57:00,384.0,160,pre
553155,13089,2011-05-13 14:57:00,34.0,4,pre
553156,17841,2011-05-13 14:58:00,240.73,174,pre
553158,14194,2011-05-13 15:24:00,689.4200000000001,246,pre
553159,14194,2011-05-13 15:25:00,383.06,207,pre
553160,14194,2011-05-13 15:26:00,85.36,50,pre
553161,12681,2011-05-13 15:48:00,415.28000000000003,268,pre
553164,17961,2011-05-13 16:12:00,18.9,8,pre
553165,13623,2011-05-13 16:12:00,147.58,36,pre
553166,17655,2011-05-13 16:14:00,306.0,46,pre
553168,15159,2011-05-13 16:24:00,308.3,112,pre
553169,15159,2011-05-13 16:26:00,103.5,30,pre
553170,14676,2011-05-13 16:57:00,223.44,396,pre
553172,14031,2011-05-13 17:15:00,132.0,16,pre
553173,17400,2011-05-13 17:34:00,243.75,64,pre
553174,16206,2011-05-15 11:04:00,127.45,70,pre
553176,14689,2011-05-15 11:22:00,112.8,76,pre
553177,13094,2011-05-15 11:23:00,205.74,162,pre
553178,17302,2011-05-15 11:29:00,120.27,91,pre
553179,15440,2011-05-15 11:30:00,125.8,78,pre
553180,16466,2011-05-15 11:35:00,212.4,102,pre
553181,16168,2011-05-15 11:43:00,159.0,108,pre
553182,17107,2011-05-15 12:21:00,2423.6,1025,pre
553183,16076,2011-05-15 12:31:00,305.45000000000005,137,pre
553184,13232,2011-05-15 12:33:00,314.26,123,pre
553185,17504,2011-05-15 12:35:00,537.49,295,pre
553186,13183,2011-05-15 12:46:00,388.20000000000005,228,pre
553187,16809,2011-05-15 12:53:00,128.8,110,pre
553188,15379,2011-05-15 12:55:00,209.18,100,pre
553189,15033,2011-05-15 13:14:00,419.34,189,pre
553190,15164,2011-05-15 13:14:00,194.79,94,pre
553191,13118,2011-05-15 13:22:00,185.22,50,pre
553192,15333,2011-05-15 13:27:00,1028.56,344,pre
553193,15081,2011-05-15 13:31:00,136.9,56,pre
553194,16283,2011-05-15 13:37:00,277.81,160,pre
553195,12599,2011-05-15 13:45:00,151.4,141,pre
553196,17114,2011-05-15 14:15:00,45.699999999999996,6,pre
553197,17263,2011-05-15 14:32:00,63.44,36,pre
553198,13752,2011-05-15 14:48:00,298.99,230,pre
553199,17758,2011-05-15 15:13:00,176.71,112,pre
553199,17758,2011-05-15 15:14:00,268.58,133,pre
553200,16034,2011-05-15 15:14:00,137.7,66,pre
553201,17758,2011-05-15 15:31:00,25.75,13,pre
553202,15854,2011-05-15 16:02:00,217.19,262,pre
553203,14911,2011-05-15 16:10:00,603.78,139,pre
553204,16877,2011-05-15 16:13:00,77.75,35,pre
553205,15813,2011-05-16 08:13:00,533.26,234,pre
553206,14156,2011-05-16 08:16:00,1543.0,526,pre
553207,17001,2011-05-16 09:02:00,382.35,179,pre
553208,12674,2011-05-16 09:10:00,586.74,222,pre
553209,13777,2011-05-16 09:23:00,266.7,150,pre
553210,14016,2011-05-16 09:40:00,1133.33,543,pre
553211,15358,2011-05-16 09:40:00,439.75,383,pre
553212,15358,2011-05-16 09:42:00,104.16,72,pre
553213,13408,2011-05-16 09:49:00,636.64,416,pre
553214,13408,2011-05-16 09:49:00,464.1,298,pre
553215,13408,2011-05-16 09:50:00,205.88,34,pre
553216,13408,2011-05-16 09:52:00,132.8,32,pre
553217,13408,2011-05-16 09:52:00,306.0,36,pre
553218,13408,2011-05-16 09:54:00,134.10000000000002,30,pre
553219,13769,2011-05-16 09:57:00,318.06,118,pre
553220,13319,2011-05-16 09:57:00,732.9200000000001,292,pre
553221,16607,2011-05-16 09:58:00,327.0,179,pre
553223,12993,2011-05-16 10:28:00,72.4,28,pre
553224,17228,2011-05-16 10:40:00,208.2,225,pre
553225,16912,2011-05-16 10:41:00,283.32,96,pre
553226,16912,2011-05-16 10:43:00,124.7,52,pre
553227,14211,2011-05-16 10:46:00,150.4,28,pre
553228,16496,2011-05-16 10:48:00,448.34,334,pre
553229,15039,2011-05-16 10:50:00,496.49,254,pre
553235,13018,2011-05-16 11:13:00,345.41999999999996,311,pre
553239,16226,2011-05-16 11:31:00,109.32000000000001,108,pre
553315,16705,2011-05-16 12:03:00,1203.32,492,pre
553316,12682,2011-05-16 12:04:00,139.88,59,pre
553317,16705,2011-05-16 12:04:00,343.44,108,pre
553319,16705,2011-05-16 12:05:00,33.0,20,pre
553339,15125,2011-05-16 12:19:00,1820.64,768,pre
553340,15125,2011-05-16 12:20:00,1122.2,572,pre
553341,16293,2011-05-16 12:25:00,307.88,110,pre
553342,16293,2011-05-16 12:26:00,125.55,81,pre
553343,16642,2011-05-16 12:35:00,307.73,131,pre
553344,14952,2011-05-16 12:45:00,298.8,72,pre
553345,16729,2011-05-16 12:53:00,533.7,312,pre
553346,17054,2011-05-16 12:57:00,306.45,147,pre
553347,14755,2011-05-16 12:59:00,560.27,203,pre
553348,14911,2011-05-16 13:20:00,754.8100000000001,711,pre
553350,12871,2011-05-16 13:32:00,132.0,80,pre
553351,18118,2011-05-16 13:35:00,311.7,176,pre
553352,13089,2011-05-16 13:41:00,239.48,86,pre
553356,14038,2011-05-16 14:05:00,716.32,501,pre
553357,12684,2011-05-16 14:17:00,30.0,2,pre
553363,13650,2011-05-16 14:19:00,373.40000000000003,150,pre
553368,18102,2011-05-16 14:24:00,8895.66,1787,pre
553369,15044,2011-05-16 14:30:00,474.85,109,pre
553371,17288,2011-05-16 14:32:00,245.88,204,pre
553374,14489,2011-05-16 14:51:00,463.38,299,pre
553375,14911,2011-05-16 14:52:00,204.9,126,pre
553375,14911,2011-05-16 14:53:00,979.3199999999999,368,pre
553377,14888,2011-05-16 14:58:00,369.2,184,pre
553379,14676,2011-05-16 15:28:00,368.76000000000005,180,pre
553380,17190,2011-05-16 15:29:00,195.0,1,pre
553381,13456,2011-05-16 15:34:00,207.66,100,pre
553382,14217,2011-05-16 15:47:00,202.24,96,pre
553383,18230,2011-05-16 15:48:00,403.26000000000005,240,pre
553384,16899,2011-05-16 15:53:00,177.0,64,pre
553385,16710,2011-05-16 15:53:00,423.3,375,pre
553386,13381,2011-05-16 16:22:00,655.24,330,pre
553388,15910,2011-05-16 16:36:00,120.82000000000001,115,pre
553390,17841,2011-05-16 16:41:00,466.28,220,pre
553392,16131,2011-05-16 16:44:00,608.16,252,pre
553402,17898,2011-05-16 17:13:00,99.84,124,pre
553403,18061,2011-05-17 08:18:00,159.49,41,pre
553404,14952,2011-05-17 08:34:00,392.88,228,pre
553405,14952,2011-05-17 08:37:00,581.6,312,pre
553406,14952,2011-05-17 08:38:00,77.5,50,pre
553408,13976,2011-05-17 09:13:00,357.98,154,pre
553410,14320,2011-05-17 09:24:00,125.28,90,pre
553411,12714,2011-05-17 09:28:00,793.62,479,pre
553412,14344,2011-05-17 09:40:00,61.50000000000001,26,pre
553415,12463,2011-05-17 10:02:00,297.38,168,pre
553416,18198,2011-05-17 10:04:00,422.28000000000003,340,pre
553417,13871,2011-05-17 10:08:00,631.49,278,pre
553418,18257,2011-05-17 10:10:00,357.4,192,pre
553419,16639,2011-05-17 10:10:00,162.95000000000002,47,pre
553420,17519,2011-05-17 10:14:00,306.85,87,pre
553421,16139,2011-05-17 10:23:00,139.8,84,pre
553422,16923,2011-05-17 10:27:00,130.0,40,pre
553423,17811,2011-05-17 10:28:00,187.42,90,pre
553427,17522,2011-05-17 10:36:00,100.98,90,pre
553461,16316,2011-05-17 10:57:00,680.14,462,pre
553462,17147,2011-05-17 10:57:00,563.61,267,pre
553463,13488,2011-05-17 11:02:00,927.45,471,pre
553464,16218,2011-05-17 11:07:00,925.16,572,pre
553465,16218,2011-05-17 11:09:00,116.0,80,pre
553466,17949,2011-05-17 11:10:00,259.2,360,pre
553467,17857,2011-05-17 11:11:00,159.0,150,pre
553468,16029,2011-05-17 11:14:00,921.5999999999999,576,pre
553469,16029,2011-05-17 11:15:00,905.76,372,pre
553470,18102,2011-05-17 11:27:00,5410.0599999999995,1325,pre
553471,18102,2011-05-17 11:28:00,2462.26,330,pre
553472,15093,2011-05-17 11:28:00,793.4699999999999,617,pre
553473,18102,2011-05-17 11:28:00,254.88,216,pre
553474,18102,2011-05-17 11:29:00,276.48,144,pre
553475,18102,2011-05-17 11:31:00,866.4,306,pre
553476,14221,2011-05-17 11:41:00,551.03,209,pre
553477,14239,2011-05-17 11:46:00,319.21,183,pre
553484,14513,2011-05-17 12:21:00,298.6,162,pre
553485,13208,2011-05-17 12:25:00,326.48,180,pre
553487,13246,2011-05-17 12:38:00,564.96,342,pre
553488,18043,2011-05-17 12:40:00,135.35,74,pre
553489,15730,2011-05-17 12:43:00,467.43,314,pre
553490,13309,2011-05-17 12:44:00,155.93,149,pre
553491,15624,2011-05-17 12:44:00,127.5,66,pre
553496,14410,2011-05-17 12:47:00,122.20000000000002,20,pre
553497,14410,2011-05-17 12:49:00,75.8,14,pre
553498,17504,2011-05-17 12:56:00,302.1,150,pre
553499,17504,2011-05-17 12:57:00,210.35000000000002,65,pre
553500,17504,2011-05-17 12:58:00,39.0,12,pre
553501,17504,2011-05-17 12:59:00,9.9,2,pre
